X,Y,osm_id,code,fclass,name,Diff,icon_url
-6.4659262,6.8723703,"6472785816","3300",muslim,,Mosquee,./1.png
-6.4705865,6.8762402,"6472786666","3100",christian,Eglise de Dieu de la Prophétie en Côte d'Ivoire,Eglise,./0.png
-6.4641251,6.879718,"6472825779","3300",muslim,,Mosquee,./1.png
-6.4634143,6.8776089,"6472825783","3100",christian,Eglise Pentecôte Assemblée d'Huberson,Eglise,./0.png
-6.4631367,6.8755305,"6472825784","3103",christian_evangelical,Eglise Assemblée de Dieu Temple de la communion,Eglise,./0.png
-6.4621617,6.875428,"6472831286","3300",muslim,,Mosquee,./1.png
-6.4602412,6.8723576,"6472831291","3100",christian,Eglise Pentecôtiste Unie Internationale de Daloa,Eglise,./0.png
-6.4654997,6.8767342,"6472831294","3102",christian_catholic,Paroisse Saint Jean Paul 2,Eglise,./0.png
-6.4674832,6.8776249,"6472831296","3100",christian,Eglise Centre Evangelique de Formation à la Démonologie et à la Délivrance des Ames,Eglise,./0.png
-6.4674309,6.8783945,"6472989216","3100",christian,Eglise MERSA-Inter,Eglise,./0.png
-6.4634418,6.8785709,"6472989223","3100",christian,Eglise Meiva,Eglise,./0.png
-6.434714,6.8958508,"6473004431","3100",christian,Église MEDN,Eglise,./0.png
-6.436737,6.8973673,"6473004435","3100",christian,Temple Témoins de Jehovah,Eglise,./0.png
-6.4375313,6.8990925,"6473004436","3103",christian_evangelical,Église évangelique source de vie,Eglise,./0.png
-6.4444162,6.9016477,"6473004441","3100",christian,Église de Pentcôte de Côte d'Ivoire,Eglise,./0.png
-6.4432253,6.8947671,"6473043190","3100",christian,Église Biblique de la vie profonde,Eglise,./0.png
-6.4475007,6.9021829,"6473070850","3103",christian_evangelical,Église missionnaire d'évangelisation et de délivrance de Côte d'Ivoire,Eglise,./0.png
-6.4441024,6.9031322,"6473070852","3100",christian,Église baptiste mssionnaire,Eglise,./0.png
-6.4276028,6.8710142,"6473392771","3300",muslim,,Mosquee,./1.png
-6.4264776,6.8703618,"6473392784","3300",muslim,,Mosquee,./1.png
-6.4264387,6.8724508,"6473392806","3300",muslim,,Mosquee,./1.png
-6.4591502,6.8745219,"6473599157","3300",muslim,,Mosquee,./1.png
-6.4576009,6.876156,"6473599160","3100",christian,Mission Internationale du Trône de l'Esprit Saint,Eglise,./0.png
-6.4571138,6.8764479,"6473599164","3100",christian,Eglise Pentecôte Internationale de Côte d'Ivoire,Eglise,./0.png
-6.4667375,6.8912688,"6473600094","3100",christian,Eglise,Eglise,./0.png
-6.4668596,6.8908501,"6473600100","3300",muslim,,Mosquee,./1.png
-6.4727739,6.8872672,"6473600140","3100",christian,Eglise,Eglise,./0.png
-6.4577729,6.8766862,"6473612343","3300",muslim,,Mosquee,./1.png
-6.4579553,6.8741252,"6473612350","3100",christian,Eglise Ambassade du Royaume de Dieu,Eglise,./0.png
-6.4575751,6.8737064,"6473612354","3100",christian,Eglise MEACI,Eglise,./0.png
-6.4579225,6.8732258,"6473612355","3300",muslim,Mosquée de la Lumière du Prophète Mohamed SAW,Mosquee,./1.png
-6.4359699,6.8795449,"6473624446","3300",muslim,,Mosquee,./1.png
-6.4435029,6.8874443,"6473624615","3103",christian_evangelical,Eglise Winners' Chapel International,Eglise,./0.png
-6.4434654,6.8851409,"6473624622","3103",christian_evangelical,Eglise Evangelique le bras de l'Eternel,Eglise,./0.png
-6.4593722,6.8767015,"6473628940","3100",christian,Eglise Charismatique Internationale,Eglise,./0.png
-6.4586795,6.8733389,"6473628944","3103",christian_evangelical,Eglise Evangelique Peuple Acquis,Eglise,./0.png
-6.4575134,6.8727251,"6473628951","3100",christian,Eglise Evangelique,Eglise,./0.png
-6.469698,6.8910072,"6473685405","3100",christian,Eglise Jesus Est Vivant,Eglise,./0.png
-6.4696692,6.8912016,"6473685411","3100",christian,Eglise,Eglise,./0.png
-6.4452463,6.8986481,"6473690690","3100",christian,Eglise Ministere Jésus-Christ,Eglise,./0.png
-6.4456782,6.8978905,"6473690691","3300",muslim,,Mosquee,./1.png
-6.4436772,6.8910524,"6473690694","3100",christian,Église EPEAAC,Eglise,./0.png
-6.4178127,6.8529325,"6475119505","3300",muslim,,Mosquee,./1.png
-6.4171502,6.8549244,"6475119507","3300",muslim,,Mosquee,./1.png
-6.4197251,6.8559577,"6475119509","3100",christian,,Eglise,./0.png
-6.4233488,6.8570575,"6475119513","3100",christian,,Eglise,./0.png
-6.4215276,6.8583877,"6475119515","3300",muslim,,Mosquee,./1.png
-6.4353202,6.8757342,"6475119525","3300",muslim,,Mosquee,./1.png
-6.4269161,6.8668067,"6475119529","3100",christian,Eglise Missionnaire la Grâce,Eglise,./0.png
-6.4252947,6.8662129,"6475119531","3300",muslim,,Mosquee,./1.png
-6.4254248,6.8650731,"6475119536","3300",muslim,,Mosquee,./1.png
-6.4291987,6.8633502,"6475119540","3102",christian_catholic,Paroisse Sainte Therese de l'Enfant Jesus de Daloa,Eglise,./0.png
-6.4338429,6.8601985,"6475119552","3300",muslim,,Mosquee,./1.png
-6.4317039,6.8599628,"6475119555","3300",muslim,,Mosquee,./1.png
-6.4303768,6.8555143,"6475119558","3100",christian,Eglise CMA,Eglise,./0.png
-6.4295259,6.8547,"6475119559","3300",muslim,,Mosquee,./1.png
-6.4244257,6.848324,"6475119562","3300",muslim,,Mosquee,./1.png
-6.4178529,6.848312,"6475119564","3100",christian,Eglise Palais Tout Va Bien,Eglise,./0.png
-6.44633,6.8771283,"6475145830","3300",muslim,,Mosquee,./1.png
-6.4465418,6.8789297,"6475145831","3300",muslim,,Mosquee,./1.png
-6.4492321,6.8740925,"6475145851","3300",muslim,Grande mosquée de Daloa,Mosquee,./1.png
-6.4494701,6.8765524,"6475145854","3300",muslim,,Mosquee,./1.png
-6.4495982,6.878049,"6475145865","3300",muslim,,Mosquee,./1.png
-6.4457486,6.878252,"6475146488","3300",muslim,,Mosquee,./1.png
-6.4513752,6.8786142,"6475200054","3300",muslim,,Mosquee,./1.png
-6.4524025,6.8789717,"6475200055","3300",muslim,,Mosquee,./1.png
-6.4512585,6.8748828,"6475200071","3300",muslim,,Mosquee,./1.png
-6.4420646,6.900807,"6475208872","3100",christian,Église Vase d'Honneur,Eglise,./0.png
-6.4425544,6.9024416,"6475208881","3100",christian,Église Maranatha,Eglise,./0.png
-6.4216791,6.8566967,"6475222822","3300",muslim,,Mosquee,./1.png
-6.4213371,6.856409,"6475222823","3100",christian,Eglise la Foi Apostolique,Eglise,./0.png
-6.4256394,6.8594622,"6475222827","3300",muslim,,Mosquee,./1.png
-6.4291182,6.859881,"6475222831","3300",muslim,,Mosquee,./1.png
-6.4264575,6.8678213,"6475222844","3300",muslim,,Mosquee,./1.png
-6.4303225,6.8667907,"6475222846","3300",muslim,,Mosquee,./1.png
-6.4310172,6.8654499,"6475222868","3102",christian_catholic,Paroisse Sainte Therese de l'Enfant Jesus de Daloa,Eglise,./0.png
-6.4312036,6.8664699,"6475222869","3300",muslim,,Mosquee,./1.png
-6.4336813,6.86683,"6475222875","3300",muslim,,Mosquee,./1.png
-6.4372607,6.8939909,"6475302135","3100",christian,,Eglise,./0.png
-6.4337363,6.8924631,"6475302140","3100",christian,Église MIDES,Eglise,./0.png
-6.4374961,6.8944242,"6475302148","3103",christian_evangelical,Ministère International de la rédemption et du salut,Eglise,./0.png
-6.4372151,6.8951765,"6475302150","3100",christian,Mission évangelique de la puissance et de la restauration des âmes,Eglise,./0.png
-6.4380513,6.8956471,"6475302151","3100",christian,Église God's familly,Eglise,./0.png
-6.4374653,6.8958921,"6475302152","3100",christian,Église évangelique des disciples de Jésus-Christ,Eglise,./0.png
-6.4398216,6.8965352,"6475302156","3400",buddhist,,Autres,./2.png
-6.4413397,6.8985842,"6475302162","3300",muslim,,Mosquee,./1.png
-6.4332663,6.8608749,"6475308951","3100",christian,Eglise Glorieuse,Eglise,./0.png
-6.4345551,6.858124,"6475308955","3300",muslim,Adja mosquée,Mosquee,./1.png
-6.4301884,6.8574996,"6475308960","3100",christian,Eglise Baptiste Missionnaires,Eglise,./0.png
-6.441101,6.9019939,"6475486866","3103",christian_evangelical,Ministère International de la révélation,Eglise,./0.png
-6.4397934,6.8948057,"6475486875","3100",christian,Église assemblée Mont Garizim Daiba,Eglise,./0.png
-6.4393535,6.8921575,"6475486884","3100",christian,,Eglise,./0.png
-6.4374076,6.8924111,"6475495572","3100",christian,Église la montange de la maison de l'eternel,Eglise,./0.png
-6.4285576,6.8618882,"6475510195","3100",christian,Eglise MEDR,Eglise,./0.png
-6.4298813,6.8621492,"6475510198","3100",christian,Eglise Institut Coeur Agonisant,Eglise,./0.png
-6.4341192,6.8665045,"6475513436","3100",christian,Eglise MIEDSA,Eglise,./0.png
-6.4310829,6.855477,"6475528559","3300",muslim,,Mosquee,./1.png
-6.4287628,6.858377,"6475578406","3100",christian,,Eglise,./0.png
-6.4227842,6.8594675,"6475578411","3300",muslim,,Mosquee,./1.png
-6.4320539,6.8611133,"6475578414","3100",christian,Eglise Baptiste Fondamentale,Eglise,./0.png
-6.4325005,6.8618309,"6475578415","3300",muslim,,Mosquee,./1.png
-6.4253859,6.8660984,"6475578419","3300",muslim,,Mosquee,./1.png
-6.4265755,6.8629028,"6475578422","3300",muslim,,Mosquee,./1.png
-6.4387795,6.8631984,"6475578432","3100",christian,Assemblées de Dieu,Eglise,./0.png
-6.4405444,6.8683473,"6475578465","3300",muslim,,Mosquee,./1.png
-6.4478253,6.892995,"6475657824","3103",christian_evangelical,Eglise Evangelique AME,Eglise,./0.png
-6.4504042,6.8962503,"6475657837","3100",christian,Eglise Baptiste du Plein Evangile,Eglise,./0.png
-6.4463688,6.9004082,"6475657850","3100",christian,,Eglise,./0.png
-6.4514235,6.9014267,"6475698968","3100",christian,Eglise Baptiste Canaan,Eglise,./0.png
-6.44887,6.8955899,"6475698984","3100",christian,Eglise Evangelique de la Parole Accomplir,Eglise,./0.png
-6.4483684,6.8959547,"6475699387","3100",christian,Eglise Vie Transformé à l'Image du Christ,Eglise,./0.png
-6.447541,6.8963381,"6475699389","3100",christian,Eglise Evangelique CMCi,Eglise,./0.png
-6.4471279,6.8962889,"6475699392","3103",christian_evangelical,Eglise Evangelique Betesda,Eglise,./0.png
-6.436969,6.8621691,"6475734793","3300",muslim,,Mosquee,./1.png
-6.440928,6.8611039,"6475741972","3300",muslim,,Mosquee,./1.png
-6.4360752,6.8605547,"6475749869","3300",muslim,,Mosquee,./1.png
-6.4434278,6.8674711,"6475749876","3300",muslim,,Mosquee,./1.png
-6.4449258,6.8954993,"6475818630","3100",christian,,Eglise,./0.png
-6.449334,6.8941094,"6475818632","3100",christian,,Eglise,./0.png
-6.4501172,6.894337,"6475818635","3100",christian,Eglise Celeste,Eglise,./0.png
-6.450366,6.8954794,"6475818643","3100",christian,Ambassade des Miracles Daloa,Eglise,./0.png
-6.4505021,6.8988152,"6475818653","3100",christian,Mission Internationale le Chemin du Saint,Eglise,./0.png
-6.4459846,6.9001532,"6475818678","3100",christian,Eglise de Jesus Christ des Saints des Derniers Jours,Eglise,./0.png
-6.450368,6.9024892,"6475818679","3100",christian,,Eglise,./0.png
-6.4490712,6.8963301,"6475881122","3100",christian,Mission Internationale Source de Vie,Eglise,./0.png
-6.4497618,6.8978493,"6475881123","3100",christian,Eglise Pentecôte,Eglise,./0.png
-6.4489317,6.8986401,"6475881127","3100",christian,Eglise Internationale d'Evangelisation Pour le Saluts des Ames,Eglise,./0.png
-6.3963081,6.9043172,"6475953186","3100",christian,Eglise Evangelique CMA,Eglise,./0.png
-6.4010382,6.9026489,"6475953190","3100",christian,,Eglise,./0.png
-6.3944346,6.9041827,"6475979402","3300",muslim,,Mosquee,./1.png
-6.4435002,6.8678932,"6476071210","3103",christian_evangelical,Eglise Universelle du royaume,Eglise,./0.png
-6.4434358,6.8673034,"6476071212","3300",muslim,,Mosquee,./1.png
-6.4311808,6.8531988,"6476072534","3103",christian_evangelical,Eglise Ame,Eglise,./0.png
-6.4344116,6.8558858,"6476072551","3100",christian,Eglise Pentecotiste,Eglise,./0.png
-6.4336431,6.8546767,"6476072552","3100",christian,,Eglise,./0.png
-6.4351451,6.855007,"6476072562","3103",christian_evangelical,Eglise Mission Mondiale Evangelico,Eglise,./0.png
-6.442831,6.8700555,"6476072573","3103",christian_evangelical,Eglise Evangelique de Réveil International,Eglise,./0.png
-6.4370079,6.8710368,"6476072588","3103",christian_evangelical,Eglise Evengelique Baptiste Missionnaire,Eglise,./0.png
-6.4369529,6.8689078,"6476072591","3300",muslim,,Mosquee,./1.png
-6.4389056,6.8719995,"6476072626","3103",christian_evangelical,Eglise Adventiste du Septieme Jour,Eglise,./0.png
-6.4411345,6.8723883,"6476072628","3102",christian_catholic,Eglise Saint joseph,Eglise,./0.png
-6.444675,6.8718011,"6476121522","3300",muslim,,Mosquee,./1.png
-6.446059,6.8735493,"6476121528","3300",muslim,,Mosquee,./1.png
-6.4469294,6.8720661,"6476151824","3300",muslim,,Mosquee,./1.png
-6.4520015,6.8707799,"6476151835","3300",muslim,,Mosquee,./1.png
-6.4466049,6.8718717,"6476184949","3300",muslim,,Mosquee,./1.png
-6.4479795,6.8699543,"6476226822","3300",muslim,,Mosquee,./1.png
-6.4430362,6.8534411,"6476248026","3300",muslim,,Mosquee,./1.png
-6.4357111,6.8561294,"6476248686","3100",christian,Église Évangelique Réveil,Eglise,./0.png
-6.436965,6.8565169,"6476248687","3300",muslim,,Mosquee,./1.png
-6.4447474,6.8509678,"6476248794","3300",muslim,,Mosquee,./1.png
-6.4441574,6.8602917,"6476786879","3100",christian,Église mission Baptiste,Eglise,./0.png
-6.4428672,6.8566967,"6476801588","3300",muslim,,Mosquee,./1.png
-6.4407925,6.8571161,"6476801826","3100",christian,Mission évangelique MIFEDA Internationale,Eglise,./0.png
-6.4481235,6.8519986,"6477579958","3300",muslim,,Mosquee,./1.png
-6.446861,6.8502161,"6477579976","3100",christian,Eglise Ekancar Daloa,Eglise,./0.png
-6.4595673,6.8781262,"6477836173","3103",christian_evangelical,Église évangelique de la mission du Christ de Côte d'Ivoire,Eglise,./0.png
-6.4587747,6.8771855,"6477836174","3100",christian,,Eglise,./0.png
-6.4588666,6.8786408,"6477836179","3102",christian_catholic,Église Catholique Saint Joseph,Eglise,./0.png
-6.4582872,6.8797393,"6477836187","3100",christian,Église ANC,Eglise,./0.png
-6.4781785,6.8921868,"6477923821","3103",christian_evangelical,Eglise la Gloire de l'Eternel,Eglise,./0.png
-6.4720711,6.8890506,"6477923827","3105",christian_methodist,Eglise Méthodiste,Eglise,./0.png
-6.4702177,6.8873404,"6477923843","3103",christian_evangelical,Eglise Foursquare,Eglise,./0.png
-6.4696182,6.8891871,"6477923845","3300",muslim,Mosquée Kennedy 2,Mosquee,./1.png
-6.4706951,6.891091,"6477923858","3103",christian_evangelical,Eglise Jesus-Christ des Saints des Jours,Eglise,./0.png
-6.4724211,6.8899487,"6477923860","3103",christian_evangelical,Eglise Evangelique la Gloire de la Resurection,Eglise,./0.png
-6.472621,6.8897263,"6477923861","3100",christian,Eglise Baptiste Missionnaire,Eglise,./0.png
-6.4756331,6.8943437,"6477923882","3100",christian,,Eglise,./0.png
-6.4773846,6.8961624,"6477924135","3300",muslim,,Mosquee,./1.png
-6.4772337,6.8781968,"6478225138","3100",christian,Église protestant baptiste oeuvre mission international,Eglise,./0.png
-6.4787713,6.8788272,"6478225150","3300",muslim,,Mosquee,./1.png
-6.4679432,6.8832103,"6478225177","3100",christian,Église MIPE,Eglise,./0.png
-6.4652449,6.8876773,"6478226093","3300",muslim,,Mosquee,./1.png
-6.4646548,6.8835139,"6478304876","3100",christian,Église mission internationale de la vérité et de la vie,Eglise,./0.png
-6.4642887,6.8822504,"6478306686","3100",christian,Église missionaire parole de la vie,Eglise,./0.png
-6.4618083,6.8822024,"6478306700","3300",muslim,Mosquée du Grand-marché,Mosquee,./1.png
-6.4617728,6.8840624,"6478306707","3300",muslim,Mosquée Soleil 1,Mosquee,./1.png
-6.4724406,6.8810714,"6478380509","3300",muslim,Mosquée Soleil 2,Mosquee,./1.png
-6.4809667,6.8769545,"6478380521","3100",christian,Église évangelique réveil de Côte d'Ivoire,Eglise,./0.png
-6.4640875,6.8843594,"6478541090","3300",muslim,,Mosquee,./1.png
-6.4771345,6.878724,"6478541110","3103",christian_evangelical,,Eglise,./0.png
-6.4768066,6.8756277,"6478541118","3103",christian_evangelical,,Eglise,./0.png
-6.4569971,6.8710435,"6478612054","3300",muslim,Mosquée du Centre Commercial Sahel de Orly,Mosquee,./1.png
-6.4583288,6.8706334,"6478612059","3300",muslim,,Mosquee,./1.png
-6.4623132,6.8678493,"6478612073","3300",muslim,,Mosquee,./1.png
-6.4664586,6.8688505,"6478612074","3300",muslim,,Mosquee,./1.png
-6.4661998,6.8634673,"6478650643","3100",christian,,Eglise,./0.png
-6.4639843,6.8639707,"6478650644","3300",muslim,,Mosquee,./1.png
-6.4593581,6.8646131,"6478650655","3300",muslim,,Mosquee,./1.png
-6.459395,6.8667748,"6478673264","3300",muslim,,Mosquee,./1.png
-6.4689584,6.8630493,"6478706622","3300",muslim,,Mosquee,./1.png
-6.4564687,6.870423,"6478722410","3300",muslim,,Mosquee,./1.png
-6.4580646,6.8626671,"6478774782","3300",muslim,,Mosquee,./1.png
-6.4590798,6.8582792,"6478774783","3300",muslim,,Mosquee,./1.png
-6.4565867,6.8696974,"6478791096","3103",christian_evangelical,Eglise Protestante Évangelique CMA CI,Eglise,./0.png
-6.4558655,6.8680969,"6478791114","3300",muslim,,Mosquee,./1.png
-6.4558585,6.867531,"6478791128","3100",christian,Eglise Assemblée de Dieu,Eglise,./0.png
-6.4554052,6.8681236,"6478791139","3103",christian_evangelical,Mission Évangélique de la Foi en Action,Eglise,./0.png
-6.4549392,6.8668686,"6478791143","3100",christian,Mission Mondiale de Gloire,Eglise,./0.png
-6.4629865,6.8566381,"6478812758","3300",muslim,,Mosquee,./1.png
-6.4581142,6.8556101,"6478812761","3100",christian,Église évangelique Foursquare internationale,Eglise,./0.png
-6.4587781,6.8550762,"6478812762","3100",christian,Église de pentecôte de Côte d'Ivoire,Eglise,./0.png
-6.4673129,6.8563358,"6478831646","3300",muslim,,Mosquee,./1.png
-6.4487574,6.8556541,"6478855112","3300",muslim,,Mosquee,./1.png
-6.4624125,6.8918779,"6478880044","3103",christian_evangelical,Mission Internationale du Sauveur,Eglise,./0.png
-6.4622891,6.8903601,"6478880045","3103",christian_evangelical,Eglise de la Mission du Secours en Christ,Eglise,./0.png
-6.4637885,6.8901517,"6478880565","3300",muslim,Mosquée Kennedy,Mosquee,./1.png
-6.463242,6.8884462,"6478880889","3103",christian_evangelical,Eglise Evangelique Assemblée de Dieu Kennedy 1,Eglise,./0.png
-6.4608669,6.886509,"6478880893","3103",christian_evangelical,Eglise Evangelique Service et Oeuvre de Côte d'Ivoire,Eglise,./0.png
-6.457217,6.885804,"6478880910","3100",christian,Eglise Baptiste Fondamentale de Daloa temple:la Victoire,Eglise,./0.png
-6.4408542,6.8549444,"6478895359","3300",muslim,,Mosquee,./1.png
-6.44162,6.8538073,"6478895363","3100",christian,Camp de Prière de l'Eglise Primitive de Jésus Christ,Eglise,./0.png
-6.4425682,6.8531988,"6478895365","3103",christian_evangelical,Eglise Ministere International d'Evangelisation Pour la Croissance des Ames,Eglise,./0.png
-6.448758,6.8556564,"6479891090","3300",muslim,,Mosquee,./1.png
-2.88933,8.0018321,"6480247062","3100",christian,Eglise assemblée de Dieu,Eglise,./0.png
-6.4463685,6.9004725,"6481617994","3100",christian,,Eglise,./0.png
-6.4802223,6.8874696,"6483591907","3100",christian,,Eglise,./0.png
-6.4785191,6.8847867,"6483595140","3300",muslim,,Mosquee,./1.png
-6.4774114,6.8912601,"6483597978","3100",christian,,Eglise,./0.png
-6.4826524,6.8828508,"6483597980","3300",muslim,,Mosquee,./1.png
-6.4718632,6.8878291,"6483606885","3103",christian_evangelical,Mission Internationale d'Evangélisation des Nations,Eglise,./0.png
-6.476588,6.8841716,"6483606889","3300",muslim,,Mosquee,./1.png
-6.4859515,6.8750805,"6483608236","3300",muslim,,Mosquee,./1.png
-6.4827812,6.8834766,"6483609126","3100",christian,Eglise Saint Marc,Eglise,./0.png
-6.4494628,6.8546821,"6483609697","3300",muslim,,Mosquee,./1.png
-6.4552751,6.8523539,"6483609703","3100",christian,Église Minad,Eglise,./0.png
-6.4555658,6.8463603,"6483609710","3300",muslim,Mosquée Hamza,Mosquee,./1.png
-6.4598134,6.846384,"6483609714","3300",muslim,,Mosquee,./1.png
-6.4530422,6.8504951,"6483625504","3100",christian,Mission Internationale pour la Victoire de JESUS,Eglise,./0.png
-6.4534291,6.8488833,"6483640385","3300",muslim,,Mosquee,./1.png
-6.448015,6.8465211,"6483656888","3100",christian,,Eglise,./0.png
-6.4553894,6.8490574,"6483656889","3300",muslim,,Mosquee,./1.png
-6.4553154,6.8515836,"6483656890","3300",muslim,,Mosquee,./1.png
-6.4510855,6.8486809,"6483666762","3100",christian,Église la source Divine,Eglise,./0.png
-6.4515442,6.9082973,"6483687840","3103",christian_evangelical,Eglise Mipera,Eglise,./0.png
-6.452613,6.9105799,"6483687846","3103",christian_evangelical,,Eglise,./0.png
-6.4533573,6.9139709,"6483687867","3103",christian_evangelical,,Eglise,./0.png
-6.4488257,6.9051626,"6483710349","3103",christian_evangelical,Eglise Evangelique Philadelphie,Eglise,./0.png
-6.4493407,6.904666,"6483710350","3100",christian,Assemblée de Dieu,Eglise,./0.png
-6.4496197,6.9045874,"6483710351","3100",christian,Eglise Celeste,Eglise,./0.png
-6.4538804,6.9041987,"6483710357","3103",christian_evangelical,Communauté Evangelique le Roc de Daloa,Eglise,./0.png
-6.4518674,6.8474172,"6483714878","3300",muslim,,Mosquee,./1.png
-6.4574102,6.8539597,"6483714880","3300",muslim,,Mosquee,./1.png
-4.0466952,5.5047548,"6490267056","3103",christian_evangelical,Assemblée de Dieu d'Anyama (Esperance),Eglise,./0.png
-6.4728066,7.3707313,"6497784188","3300",muslim,,Mosquee,./1.png
-4.1048061,5.3153092,"6516211924","3300",muslim,Mosquée du centre rawyan de Yopougon,Mosquee,./1.png
-4.0553953,5.334149,"6534709886","3100",christian,Église universelle (ex Cinéma la paix ),Eglise,./0.png
-3.9929321,5.3983255,"6574374783","3102",christian_catholic,Centre Marie Eugénie,Eglise,./0.png
-4.0474992,5.3203606,"6576029541","3100",christian,Eglise de jesus christ des saints des derniers jours,Eglise,./0.png
-4.070772,5.453725,"6583254914","3100",christian,Chapelle Sacrés stigmates,Eglise,./0.png
-3.9535912,5.371161,"6605076481","3100",christian,Centre missionnaire la Cité du Sacre cœur,Eglise,./0.png
-3.9859573,5.3972132,"6605077120","3100",christian,Mission Christ parole de foi,Eglise,./0.png
-5.0387134,7.6875817,"6611395821","3100",christian,Centre d'Évangélisation et de Délivrance,Eglise,./0.png
-6.2739658,6.4905163,"6611890616","3100",christian,Paroisse Saint Jacques,Eglise,./0.png
-4.988433,7.714443,"6620977901","3300",muslim,,Mosquee,./1.png
-4.9928858,7.7159819,"6621036040","3300",muslim,,Mosquee,./1.png
-5.058824,7.6637562,"6640404587","3100",christian,Amis du Christ,Eglise,./0.png
-5.0588976,7.6732437,"6642901185","3100",christian,E.R.A.M-CI,Eglise,./0.png
-5.0221261,7.6593324,"6660524823","3100",christian,Église du Christ International,Eglise,./0.png
-3.8924634,5.2421193,"6661677109","3100",christian,Salle des Royaumes des Témoin de Jéhovah,Eglise,./0.png
-3.8932811,5.2399818,"6661677486","3300",muslim,,Mosquee,./1.png
-4.054234,5.3181307,"6670066213","3102",christian_catholic,Paroisse Saint Jean Marie Vianey de Koweit,Eglise,./0.png
-4.0418288,5.3106155,"6670092054","3102",christian_catholic,Paroisse Saint Vincent de Paul Apotre de la Charité,Eglise,./0.png
-3.9684704,5.3545629,"6670477951","3102",christian_catholic,Eglise Sainte Famille,Eglise,./0.png
-4.0034236,5.3047439,"6670722388","3102",christian_catholic,Paroisse Notre Dame du Perpétuel Secours de Treichville,Eglise,./0.png
-5.0909367,7.6844651,"6708072844","3300",muslim,,Mosquee,./1.png
-4.3573073,5.2077859,"6718254544","3100",christian,,Eglise,./0.png
-4.1190831,5.335486,"6720766807","3105",christian_methodist,,Eglise,./0.png
-3.5958109,5.2747301,"6781230063","3100",christian,Église hariste,Eglise,./0.png
-4.07476,5.386336,"6796678848","3102",christian_catholic,Sainte Thérèse d’Avila,Eglise,./0.png
-4.0009255,5.3705232,"6797147093","3100",christian,Église Protestante Baptiste Œuvres et Mission Internationale,Eglise,./0.png
-3.9894573,5.3746215,"6851397862","3300",muslim,,Mosquee,./1.png
-4.011662,5.4220774,"6903296476","3300",muslim,,Mosquee,./1.png
-4.1031467,5.309831,"6942598029","3100",christian,,Eglise,./0.png
-4.0270136,5.3590532,"6958420799","3300",muslim,,Mosquee,./1.png
-5.1220116,8.2142962,"6990016889","3100",christian,Église protestante baptiste œuvres et mission,Eglise,./0.png
-5.1270639,8.2154232,"6990054094","3100",christian,Eglise assemblée de Dieu,Eglise,./0.png
-5.2734047,6.8150402,"7054425597","3300",muslim,,Mosquee,./1.png
-4.073448,5.335172,"7054787054","3300",muslim,,Mosquee,./1.png
-4.080612,5.3494995,"7057594986","3300",muslim,Mosquée Farouk,Mosquee,./1.png
-4.0319323,5.4151557,"7079252485","3100",christian,Église christianisme celeste,Eglise,./0.png
-4.0309032,5.4192178,"7079252486","3300",muslim,Grand mosquée de Sagbé céleste,Mosquee,./1.png
-4.0526462,5.3408844,"7083218813","3300",muslim,,Mosquee,./1.png
-4.0315734,5.3587375,"7083218817","3300",muslim,,Mosquee,./1.png
-5.279163,6.7934008,"7091524005","3300",muslim,,Mosquee,./1.png
-5.27927,6.7956009,"7091524400","3300",muslim,,Mosquee,./1.png
-5.6055787,6.6535932,"7101364487","3300",muslim,,Mosquee,./1.png
-4.0922108,5.3422524,"7140935816","3103",christian_evangelical,Mission la Puissance de la Parole de Dieu,Eglise,./0.png
-4.0925474,5.3419893,"7142652607","3300",muslim,,Mosquee,./1.png
-2.9637981,5.1972394,"7147628351","3105",christian_methodist,Eglise Méthodiste d'Edjambo,Eglise,./0.png
-2.9608101,5.197592,"7147628352","3102",christian_catholic,Eglise Catholique,Eglise,./0.png
-2.963092,5.1940193,"7147628353","3103",christian_evangelical,Eglise des Assemblées de Dieu d'Edjambo,Eglise,./0.png
-4.0923824,5.3428279,"7149341501","3300",muslim,,Mosquee,./1.png
-5.218857,6.2328342,"7176734193","3102",christian_catholic,Saint François Xavier,Eglise,./0.png
-4.0942267,5.3436235,"7231373805","3100",christian,Assemblée de Dieu Temple Bethsaida Port-Bouët II,Eglise,./0.png
-4.0059427,5.2878329,"7231468648","3300",muslim,,Mosquee,./1.png
-3.9773389,5.3704368,"7283607485","3100",christian,Maison communautaire mère du divin amour,Eglise,./0.png
-5.2605727,6.809731,"7288916307","3100",christian,Église de Jésus-Christ des saints des derniers jours,Eglise,./0.png
-6.1926235,8.0671364,"7319344554","3300",muslim,,Mosquee,./1.png
-6.185795,8.0555508,"7319947862","3300",muslim,Mosqué Karamoko,Mosquee,./1.png
-6.1934058,8.0677361,"7323272896","3300",muslim,,Mosquee,./1.png
-6.188314,8.06066,"7323347183","3100",christian,Paroisse. Saint Joseph Artisan de Mankono,Eglise,./0.png
-6.1870871,8.0566681,"7323391565","3300",muslim,La grande mosquée de Mouela,Mosquee,./1.png
-4.0045206,5.3554294,"7326832276","3100",christian,Église Évangélique la Puissance de Jésus,Eglise,./0.png
-3.7717067,5.2425257,"7528859434","3100",christian,Chapelle Sainte Anne de Vitré 1,Eglise,./0.png
-4.0318036,5.4731488,"7541712955","3300",muslim,,Mosquee,./1.png
